time,VHM0_WW,latitude,VMDR_SW2,VMDR,VMDR_SW1,VTM10,VPED,VTPK,VTM02,VHM0_SW1,VMDR_WW,VTM01_SW2,VSDX,VTM01_SW1,VSDY,VHM0,VTM01_WW,longitude,VHM0_SW2
2017-10-26 15:00:00,1.25,-3.20,15.34,99.58,90.89,6.96,100.70,7.75,5.14,1.37,122.54,11.18,-0.11,7.24,0.06,1.96,4.33,-38.40,0.57
2017-10-26 18:00:00,1.08,-3.20,16.45,95.73,93.02,7.03,100.70,7.80,5.07,1.29,112.87,11.06,-0.11,7.24,0.04,1.82,4.05,-38.40,0.57
2017-10-26 21:00:00,1.11,-3.20,357.89,90.33,96.14,7.02,100.70,7.89,4.93,1.14,98.61,19.08,-0.11,7.36,0.02,1.74,4.08,-38.40,0.32
2017-10-27 00:00:00,1.27,-3.20,353.68,87.30,104.19,6.88,100.70,7.76,4.85,0.94,93.76,18.50,-0.12,8.07,0.00,1.76,4.30,-38.40,0.28
2017-10-27 03:00:00,1.50,-3.20,7.51,88.92,101.36,6.76,100.70,7.01,4.91,0.72,97.76,17.94,-0.13,9.02,0.01,1.88,4.68,-38.40,0.30
2017-10-27 06:00:00,1.51,-3.20,84.33,91.94,102.28,6.79,100.70,6.99,5.04,0.77,101.77,7.52,-0.13,8.99,0.02,1.97,4.74,-38.40,0.35
2017-10-27 09:00:00,1.43,-3.20,57.80,94.62,99.37,6.83,112.50,7.17,5.02,0.89,111.90,5.41,-0.12,8.68,0.04,1.94,4.64,-38.40,0.72
2017-10-27 12:00:00,1.23,-3.20,356.86,97.16,87.71,6.80,112.50,7.09,4.93,1.23,121.74,16.88,-0.11,6.71,0.06,1.85,4.28,-38.40,0.37
2017-10-27 15:00:00,1.12,-3.20,356.42,97.23,90.04,6.92,112.50,7.09,4.93,1.22,123.49,16.31,-0.10,6.81,0.06,1.79,4.08,-38.40,0.42
2017-10-27 18:00:00,1.08,-3.20,357.65,92.90,91.77,7.05,100.70,7.13,4.87,1.09,110.47,15.83,-0.10,7.08,0.04,1.70,4.04,-38.40,0.49
2017-10-27 21:00:00,1.16,-3.20,0.53,85.29,104.49,7.11,100.70,7.26,4.79,0.83,91.91,15.29,-0.12,8.28,0.00,1.68,4.16,-38.40,0.56
2017-10-28 00:00:00,1.41,-3.20,16.77,83.20,85.52,6.97,100.70,6.01,4.81,0.64,93.38,14.86,-0.13,9.84,0.00,1.79,4.48,-38.40,0.61
2017-10-28 03:00:00,1.52,-3.20,102.10,85.55,1.28,7.05,100.70,6.31,4.96,0.67,98.71,9.20,-0.13,14.19,0.01,1.91,4.70,-38.40,0.64
2017-10-28 06:00:00,1.31,-3.20,2.11,86.00,102.17,7.43,100.70,6.66,5.09,0.86,108.67,12.90,-0.12,8.46,0.03,1.91,4.45,-38.40,0.80
2017-10-28 09:00:00,1.15,-3.20,1.48,85.03,86.64,7.74,352.50,6.82,5.12,1.18,116.12,13.07,-0.11,6.67,0.04,1.86,4.19,-38.40,0.85
2017-10-28 12:00:00,0.92,-3.20,0.88,81.95,90.82,8.01,352.50,15.95,5.14,1.24,124.53,13.03,-0.09,6.46,0.05,1.79,3.72,-38.40,0.88
2017-10-28 15:00:00,0.73,-3.20,0.43,75.30,92.82,8.39,352.50,15.78,5.21,1.21,122.49,13.04,-0.09,6.36,0.04,1.70,3.33,-38.40,0.91
2017-10-28 18:00:00,0.67,-3.20,0.27,67.33,92.03,8.75,352.50,15.67,5.24,1.11,115.41,12.96,-0.08,6.39,0.03,1.62,3.21,-38.40,0.95
2017-10-28 21:00:00,0.62,-3.20,0.34,59.63,96.47,9.01,352.50,15.51,5.27,1.05,97.88,12.81,-0.09,6.18,0.01,1.56,3.08,-38.40,0.97
2017-10-29 00:00:00,0.83,-3.20,98.87,56.78,0.08,8.90,352.50,15.37,5.10,0.99,92.92,7.75,-0.10,12.69,0.00,1.58,3.50,-38.40,0.81
2017-10-29 03:00:00,1.15,-3.20,100.52,63.53,359.59,8.39,352.50,15.29,5.00,1.01,97.29,8.75,-0.12,12.77,0.01,1.73,4.03,-38.40,0.67
2017-10-29 06:00:00,1.14,-3.20,99.34,68.46,359.30,8.29,352.50,15.16,5.17,1.02,99.99,8.46,-0.11,12.86,0.01,1.82,4.08,-38.40,0.58
2017-10-29 09:00:00,1.13,-3.20,99.30,70.88,359.48,8.31,352.50,15.00,5.22,1.03,106.34,8.62,-0.11,12.88,0.02,1.86,4.09,-38.40,0.81
2017-10-29 12:00:00,1.18,-3.20,99.86,74.78,359.79,8.27,352.50,14.90,5.24,1.04,113.08,8.61,-0.11,12.90,0.04,1.90,4.19,-38.40,0.84
2017-10-29 15:00:00,1.12,-3.20,100.45,76.33,0.30,8.36,352.50,14.91,5.31,1.05,117.82,8.34,-0.10,12.95,0.05,1.92,4.10,-38.40,0.92
2017-10-29 18:00:00,0.82,-3.20,0.65,72.41,96.52,8.61,352.50,14.82,5.44,1.25,111.46,12.90,-0.10,6.66,0.03,1.85,3.54,-38.40,1.05
2017-10-29 21:00:00,0.90,-3.20,0.38,69.57,104.43,8.61,352.50,14.53,5.36,1.14,95.84,12.82,-0.10,7.12,0.01,1.80,3.67,-38.40,1.03
2017-10-30 00:00:00,1.15,-3.20,109.72,69.77,359.88,8.04,352.50,13.84,5.08,0.96,88.16,7.50,-0.12,12.43,-0.01,1.77,4.09,-38.40,0.91
2017-10-30 03:00:00,1.30,-3.20,100.84,72.46,359.04,7.67,352.50,13.24,5.08,0.94,90.65,8.57,-0.12,12.38,-0.01,1.86,4.34,-38.40,0.78
2017-10-30 06:00:00,1.06,-3.20,358.49,73.83,104.42,7.67,352.50,11.55,5.19,1.05,96.31,12.29,-0.11,7.42,0.00,1.85,4.01,-38.40,0.92
2017-10-30 09:00:00,1.03,-3.20,358.17,75.06,89.84,7.65,352.50,6.93,5.13,1.16,102.99,12.17,-0.11,6.59,0.01,1.81,3.97,-38.40,0.91
2017-10-30 12:00:00,0.88,-3.20,358.08,75.73,90.63,7.46,352.50,6.77,4.96,1.11,107.74,11.75,-0.10,6.26,0.02,1.65,3.68,-38.40,0.84
2017-10-30 15:00:00,0.73,-3.20,357.97,72.49,91.90,7.74,352.50,12.43,5.02,1.12,113.82,11.93,-0.09,6.05,0.03,1.61,3.34,-38.40,0.88
2017-10-30 18:00:00,0.64,-3.20,358.21,67.90,94.20,8.11,352.50,12.56,5.12,1.11,112.52,12.12,-0.08,6.01,0.02,1.58,3.15,-38.40,0.91
2017-10-30 21:00:00,0.66,-3.20,358.53,62.07,81.67,8.41,352.50,13.77,5.18,0.98,94.64,15.49,-0.09,7.09,0.01,1.57,3.20,-38.40,0.87
2017-10-31 00:00:00,0.72,-3.20,85.37,57.96,13.99,8.42,352.50,13.82,5.14,0.97,84.96,11.51,-0.09,10.93,-0.01,1.57,3.29,-38.40,0.96
2017-10-31 03:00:00,0.76,-3.20,81.21,57.91,14.45,8.34,352.50,13.61,5.12,0.98,91.56,11.46,-0.09,10.99,-0.01,1.60,3.36,-38.40,0.97
2017-10-31 06:00:00,0.87,-3.20,99.63,60.13,359.37,8.20,352.50,13.56,5.06,0.99,98.33,7.22,-0.10,12.14,0.01,1.64,3.61,-38.40,0.86
2017-10-31 09:00:00,0.87,-3.20,100.82,61.99,0.53,7.95,352.50,13.20,4.98,0.95,97.92,7.04,-0.10,11.83,0.00,1.60,3.65,-38.40,0.83
2017-10-31 12:00:00,0.61,-3.20,359.38,60.96,73.10,7.98,352.50,13.06,5.05,1.01,107.25,11.57,-0.09,7.39,0.01,1.57,3.09,-38.40,0.86
2017-10-31 15:00:00,0.59,-3.20,357.97,59.49,72.26,7.97,278.90,12.80,5.00,0.97,110.78,11.37,-0.08,7.10,0.01,1.50,3.04,-38.40,0.82
2017-10-31 18:00:00,0.67,-3.20,8.59,60.44,0.30,7.77,278.90,12.47,4.85,0.77,105.51,14.70,-0.09,10.77,0.01,1.44,3.21,-38.40,0.42
2017-10-31 21:00:00,0.69,-3.20,11.87,60.87,14.17,7.63,278.90,12.34,4.78,0.80,95.60,14.65,-0.09,9.32,0.01,1.42,3.27,-38.40,0.48
2017-11-01 00:00:00,0.68,-3.20,11.82,59.76,14.47,7.67,278.90,12.39,4.80,0.81,85.30,14.78,-0.09,9.31,-0.01,1.43,3.22,-38.40,0.49
2017-11-01 03:00:00,0.53,-3.20,2.17,55.03,90.13,7.86,7.50,12.47,4.89,0.96,86.22,11.01,-0.08,5.47,-0.01,1.40,2.87,-38.40,0.87
2017-11-01 06:00:00,0.56,-3.20,1.88,54.51,86.52,7.92,7.50,12.68,4.87,0.92,100.92,11.02,-0.08,5.56,0.00,1.39,2.97,-38.40,0.87
2017-11-01 09:00:00,0.64,-3.20,16.72,57.92,69.38,7.78,7.50,12.89,4.78,0.87,110.43,10.83,-0.08,6.77,0.02,1.40,3.13,-38.40,0.87
2017-11-01 12:00:00,0.64,-3.20,2.02,60.88,6.59,7.66,278.90,12.81,4.75,0.75,114.77,9.45,-0.08,11.32,0.02,1.38,3.15,-38.40,0.53
2017-11-01 15:00:00,0.56,-3.20,346.79,60.25,7.86,7.71,278.90,12.81,4.78,0.71,116.47,9.56,-0.07,11.26,0.02,1.35,2.97,-38.40,0.45
2017-11-01 18:00:00,0.61,-3.20,347.27,59.52,7.73,7.69,278.90,12.82,4.72,0.70,106.50,9.60,-0.08,11.20,0.02,1.33,3.05,-38.40,0.45
2017-11-01 21:00:00,0.63,-3.20,347.51,58.16,7.84,7.51,352.50,12.61,4.59,0.67,92.44,9.54,-0.08,10.97,0.00,1.28,3.13,-38.40,0.44
2017-11-02 00:00:00,0.73,-3.20,2.52,57.98,6.35,7.49,278.90,12.72,4.59,0.72,90.41,9.60,-0.09,11.02,0.00,1.34,3.30,-38.40,0.50
2017-11-02 03:00:00,0.64,-3.20,1.52,58.49,89.09,7.79,278.90,13.20,4.86,0.98,96.04,11.17,-0.09,5.63,0.00,1.46,3.13,-38.40,0.88
2017-11-02 06:00:00,0.71,-3.20,2.03,62.53,86.35,7.66,278.90,13.08,4.82,0.95,103.40,11.12,-0.09,5.93,0.01,1.47,3.27,-38.40,0.86
2017-11-02 09:00:00,0.92,-3.20,350.63,72.25,21.79,7.22,278.90,12.74,4.69,0.74,113.21,10.40,-0.10,10.32,0.03,1.52,3.73,-38.40,0.51
2017-11-02 12:00:00,1.07,-3.20,11.99,80.30,14.75,6.83,278.90,6.15,4.63,0.74,112.45,14.42,-0.10,9.35,0.04,1.56,3.99,-38.40,0.42
2017-11-02 15:00:00,0.98,-3.20,2.68,82.59,81.89,6.72,278.90,6.22,4.65,0.92,115.14,10.58,-0.10,6.17,0.04,1.55,3.86,-38.40,0.73
2017-11-02 18:00:00,0.94,-3.20,2.85,83.40,84.30,6.63,100.70,6.28,4.62,0.91,108.86,10.40,-0.10,6.35,0.03,1.52,3.78,-38.40,0.70
2017-11-02 21:00:00,0.94,-3.20,125.32,81.58,87.86,6.54,97.50,6.41,4.58,0.86,95.55,9.60,-0.10,6.56,0.01,1.50,3.77,-38.40,0.52
2017-11-03 00:00:00,1.09,-3.20,17.23,80.46,100.19,6.26,97.50,6.36,4.46,0.62,90.70,9.93,-0.11,7.65,0.00,1.50,4.01,-38.40,0.57
2017-11-03 03:00:00,1.11,-3.20,140.52,81.74,96.19,6.15,97.50,6.22,4.52,0.69,92.27,5.01,-0.11,7.55,0.00,1.55,4.06,-38.40,0.40
2017-11-03 06:00:00,1.37,-3.20,71.79,86.61,18.37,5.99,100.70,6.17,4.51,0.54,99.32,8.05,-0.12,9.48,0.01,1.64,4.47,-38.40,0.33
2017-11-03 09:00:00,1.39,-3.20,58.43,89.88,118.81,6.31,100.70,6.63,4.83,0.62,102.34,9.45,-0.12,8.00,0.02,1.84,4.54,-38.40,0.49
2017-11-03 12:00:00,1.32,-3.20,70.68,92.90,99.56,6.30,112.50,6.77,4.80,0.77,110.59,6.84,-0.12,8.14,0.03,1.79,4.48,-38.40,0.36
2017-11-03 15:00:00,1.21,-3.20,14.37,94.70,80.80,6.22,112.50,6.76,4.74,1.06,115.11,9.60,-0.11,6.46,0.04,1.72,4.31,-38.40,0.47
2017-11-03 18:00:00,1.17,-3.20,14.69,95.76,80.72,6.12,112.50,6.72,4.64,1.00,116.19,9.48,-0.10,6.41,0.04,1.65,4.23,-38.40,0.45
2017-11-03 21:00:00,1.32,-3.20,61.00,94.31,91.57,5.98,100.70,6.57,4.55,0.57,103.84,7.25,-0.12,8.16,0.03,1.64,4.42,-38.40,0.42
2017-11-04 00:00:00,1.32,-3.20,141.13,91.64,96.45,5.98,97.50,6.42,4.61,0.65,96.20,6.21,-0.12,8.16,0.01,1.67,4.43,-38.40,0.44
2017-11-04 03:00:00,1.66,-3.20,127.31,92.79,73.62,6.18,100.70,6.72,4.81,0.37,98.33,8.76,-0.14,8.23,0.01,1.91,4.88,-38.40,0.35
2017-11-04 06:00:00,1.62,-3.20,96.48,97.10,80.30,6.27,100.70,6.82,4.90,0.55,108.84,9.09,-0.13,8.32,0.04,1.95,4.90,-38.40,0.40
2017-11-04 09:00:00,1.63,-3.20,102.97,101.60,64.14,6.24,100.70,6.86,4.88,0.82,115.14,9.13,-0.12,6.18,0.06,1.95,4.90,-38.40,0.45
2017-11-04 12:00:00,1.49,-3.20,63.79,104.24,91.13,6.06,100.70,6.74,4.73,0.71,119.21,5.43,-0.11,8.30,0.07,1.84,4.66,-38.40,0.66
2017-11-04 15:00:00,1.34,-3.20,0.48,104.71,83.89,6.03,100.70,6.76,4.70,1.06,122.73,9.76,-0.10,6.66,0.07,1.77,4.43,-38.40,0.41
2017-11-04 18:00:00,1.06,-3.20,10.77,102.87,91.56,6.09,97.50,6.84,4.70,1.18,121.90,9.45,-0.10,6.64,0.05,1.66,4.00,-38.40,0.36
2017-11-04 21:00:00,0.98,-3.20,359.80,97.70,104.02,6.10,97.50,7.02,4.63,1.17,98.90,9.39,-0.11,6.44,0.02,1.57,3.87,-38.40,0.39
2017-11-05 00:00:00,1.58,-3.20,94.14,94.78,114.91,5.96,97.50,6.91,4.62,0.37,97.02,9.53,-0.14,9.08,0.01,1.77,4.79,-38.40,0.31
2017-11-05 03:00:00,1.66,-3.20,134.52,97.11,99.75,6.21,97.50,6.98,4.92,0.73,101.43,7.46,-0.13,8.81,0.02,1.95,4.94,-38.40,0.29
2017-11-05 06:00:00,1.75,-3.20,98.17,99.56,77.34,6.31,97.50,7.28,5.00,0.52,106.01,9.44,-0.13,8.84,0.04,2.03,5.12,-38.40,0.37
2017-11-05 09:00:00,1.68,-3.20,75.66,101.26,88.69,6.36,97.50,7.38,5.03,0.72,110.31,7.52,-0.13,8.87,0.05,2.04,5.02,-38.40,0.41
2017-11-05 12:00:00,1.65,-3.20,86.01,103.10,71.65,6.33,97.50,7.40,5.00,0.79,114.81,8.82,-0.12,6.53,0.06,2.02,4.98,-38.40,0.74
2017-11-05 15:00:00,1.64,-3.20,64.73,103.45,93.88,6.34,97.50,7.39,5.00,0.78,113.97,6.01,-0.12,8.90,0.06,2.00,4.96,-38.40,0.74
2017-11-05 18:00:00,1.42,-3.20,135.44,101.41,84.70,6.38,97.50,7.43,4.98,1.20,110.09,7.44,-0.12,7.42,0.04,1.92,4.62,-38.40,0.27
2017-11-05 21:00:00,1.19,-3.20,334.91,97.65,98.46,6.39,97.50,7.50,4.93,1.34,98.90,13.19,-0.12,7.03,0.02,1.81,4.24,-38.40,0.16
2017-11-06 00:00:00,1.46,-3.20,127.63,94.44,95.35,6.21,97.50,7.41,4.78,0.76,93.82,7.20,-0.13,8.83,0.00,1.81,4.67,-38.40,0.48
2017-11-06 03:00:00,1.66,-3.20,131.79,95.03,101.12,6.31,97.50,7.27,4.96,0.77,97.27,7.52,-0.14,8.83,0.01,1.98,4.93,-38.40,0.31
2017-11-06 06:00:00,1.57,-3.20,84.38,97.20,97.75,6.38,97.50,7.29,5.02,0.84,104.05,7.45,-0.13,8.78,0.03,1.99,4.87,-38.40,0.43
2017-11-06 09:00:00,1.47,-3.20,132.32,98.42,84.43,6.36,97.50,7.31,4.98,1.12,107.66,7.52,-0.13,7.44,0.03,1.94,4.71,-38.40,0.33
2017-11-06 12:00:00,1.02,-3.20,19.49,98.16,93.10,6.42,97.50,7.31,5.01,1.51,111.00,14.18,-0.11,6.79,0.03,1.85,3.92,-38.40,0.23
2017-11-06 15:00:00,1.13,-3.20,141.09,98.30,86.66,6.31,97.50,7.31,4.83,1.25,111.25,6.58,-0.11,6.87,0.04,1.74,4.15,-38.40,0.28
2017-11-06 18:00:00,1.07,-3.20,150.05,97.77,89.74,6.23,97.50,7.26,4.73,1.20,107.44,5.81,-0.11,6.92,0.03,1.66,4.02,-38.40,0.20
2017-11-06 21:00:00,1.01,-3.20,39.12,95.08,103.67,6.20,97.50,7.24,4.66,1.14,96.54,12.04,-0.11,6.94,0.01,1.60,3.90,-38.40,0.41
2017-11-07 00:00:00,1.05,-3.20,40.27,91.67,105.27,6.09,97.50,7.17,4.54,1.04,87.87,5.90,-0.11,6.94,0.00,1.54,3.95,-38.40,0.22
2017-11-07 03:00:00,1.25,-3.20,113.91,90.55,100.60,5.98,97.50,6.86,4.52,0.77,90.99,6.47,-0.12,8.08,0.00,1.60,4.26,-38.40,0.37
2017-11-07 06:00:00,1.15,-3.20,68.75,91.96,100.62,6.03,97.50,6.61,4.62,0.95,97.45,6.27,-0.12,7.59,0.01,1.63,4.16,-38.40,0.31
2017-11-07 09:00:00,1.14,-3.20,59.48,93.13,100.05,6.02,97.50,6.74,4.61,0.92,101.06,5.89,-0.11,7.64,0.02,1.62,4.14,-38.40,0.52
2017-11-07 12:00:00,1.05,-3.20,5.26,93.46,88.91,6.00,97.50,6.77,4.58,1.10,103.71,13.25,-0.11,6.50,0.02,1.58,3.99,-38.40,0.25
2017-11-07 15:00:00,0.87,-3.20,6.90,92.47,90.44,6.05,97.50,6.81,4.56,1.16,104.90,13.31,-0.10,6.32,0.02,1.51,3.64,-38.40,0.25
2017-11-07 18:00:00,0.75,-3.20,8.94,91.38,90.15,6.12,97.50,6.89,4.55,1.16,107.70,13.33,-0.09,6.18,0.02,1.45,3.37,-38.40,0.26
2017-11-07 21:00:00,0.73,-3.20,10.40,89.11,92.25,6.22,97.50,7.11,4.53,1.10,96.15,13.32,-0.09,6.37,0.01,1.41,3.34,-38.40,0.27
2017-11-08 00:00:00,0.89,-3.20,36.40,85.68,101.49,6.20,97.50,7.41,4.46,0.98,84.81,12.63,-0.10,6.81,-0.01,1.42,3.63,-38.40,0.18
2017-11-08 03:00:00,1.08,-3.20,40.26,84.88,102.10,6.13,97.50,7.42,4.51,0.93,86.02,12.64,-0.11,7.26,-0.01,1.53,3.98,-38.40,0.16
2017-11-08 06:00:00,1.11,-3.20,57.83,86.14,99.99,6.22,97.50,6.77,4.67,0.98,92.20,6.22,-0.11,7.58,0.00,1.62,4.07,-38.40,0.25
2017-11-08 09:00:00,1.16,-3.20,67.05,87.92,97.27,6.26,97.50,6.96,4.72,0.87,97.22,6.74,-0.12,8.31,0.01,1.68,4.18,-38.40,0.38
2017-11-08 12:00:00,1.11,-3.20,115.98,89.82,81.52,6.16,97.50,6.90,4.64,1.10,105.71,7.37,-0.11,6.62,0.02,1.64,4.07,-38.40,0.22
2017-11-08 15:00:00,0.87,-3.20,10.40,89.58,86.35,6.20,97.50,6.96,4.67,1.21,107.58,7.98,-0.10,6.40,0.02,1.57,3.66,-38.40,0.39
2017-11-08 18:00:00,0.77,-3.20,11.07,87.36,87.47,6.20,97.50,7.12,4.59,1.16,102.07,7.94,-0.10,6.39,0.01,1.47,3.40,-38.40,0.39
2017-11-08 21:00:00,0.80,-3.20,12.04,84.83,87.47,6.14,97.50,7.19,4.48,1.06,95.27,7.94,-0.10,6.39,0.00,1.42,3.47,-38.40,0.39
2017-11-09 00:00:00,0.78,-3.20,12.70,81.80,92.35,6.06,97.50,7.05,4.39,1.02,82.53,7.84,-0.10,6.16,-0.01,1.36,3.41,-38.40,0.38
2017-11-09 03:00:00,0.96,-3.20,21.78,81.85,85.20,5.96,97.50,6.85,4.35,0.89,92.28,7.58,-0.11,6.59,0.00,1.41,3.78,-38.40,0.33
2017-11-09 06:00:00,1.14,-3.20,100.27,84.44,78.30,5.91,97.50,6.27,4.40,0.50,96.00,8.20,-0.11,7.72,0.01,1.51,4.11,-38.40,0.41
2017-11-09 09:00:00,1.20,-3.20,100.90,86.51,78.41,5.96,97.50,6.30,4.49,0.52,100.19,8.14,-0.12,7.64,0.01,1.58,4.23,-38.40,0.43
2017-11-09 12:00:00,1.24,-3.20,101.46,88.54,80.90,5.93,97.50,6.32,4.48,0.50,103.17,8.13,-0.12,7.61,0.02,1.60,4.27,-38.40,0.47
2017-11-09 15:00:00,1.43,-3.20,72.96,90.99,61.05,5.96,97.50,6.27,4.56,0.53,102.80,8.03,-0.13,6.04,0.03,1.70,4.55,-38.40,0.40
2017-11-09 18:00:00,1.40,-3.20,49.33,90.38,91.46,6.12,97.50,6.43,4.68,0.66,101.54,5.33,-0.12,8.20,0.02,1.74,4.55,-38.40,0.59
2017-11-09 21:00:00,1.38,-3.20,60.75,87.02,94.21,6.24,97.50,6.65,4.73,0.76,93.71,6.84,-0.13,8.11,0.00,1.76,4.51,-38.40,0.30
2017-11-10 00:00:00,1.23,-3.20,60.55,83.95,105.03,6.34,97.50,6.77,4.78,1.03,84.87,6.84,-0.12,6.98,-0.01,1.75,4.29,-38.40,0.31
2017-11-10 03:00:00,1.06,-3.20,358.20,82.67,87.02,6.51,97.50,6.94,4.87,1.30,87.97,20.00,-0.11,6.55,-0.01,1.75,4.01,-38.40,0.24
2017-11-10 06:00:00,1.10,-3.20,357.83,83.28,81.45,6.55,97.50,7.02,4.79,1.21,95.85,20.00,-0.12,6.63,0.00,1.72,4.07,-38.40,0.27
2017-11-10 09:00:00,1.38,-3.20,101.14,84.89,80.03,6.49,97.50,6.89,4.72,0.50,95.61,8.82,-0.13,8.28,0.01,1.76,4.51,-38.40,0.45
2017-11-10 12:00:00,1.46,-3.20,101.49,86.18,79.82,6.59,97.50,6.66,4.82,0.50,98.69,8.80,-0.13,8.25,0.01,1.83,4.67,-38.40,0.45
2017-11-10 15:00:00,1.44,-3.20,358.46,86.38,77.60,6.77,97.50,6.72,4.88,0.58,100.51,18.61,-0.13,8.03,0.02,1.86,4.64,-38.40,0.44
2017-11-10 18:00:00,1.30,-3.20,358.37,85.24,67.99,6.98,97.50,6.78,4.91,0.85,101.16,18.33,-0.12,6.55,0.02,1.83,4.41,-38.40,0.50
2017-11-10 21:00:00,1.14,-3.20,358.30,81.07,92.28,7.22,97.50,6.78,4.88,1.14,92.13,18.24,-0.12,6.52,0.00,1.75,4.12,-38.40,0.54
2017-11-11 00:00:00,1.27,-3.20,358.95,76.85,96.73,7.34,352.50,6.63,4.81,0.66,88.05,17.90,-0.12,8.08,-0.01,1.74,4.32,-38.40,0.60
2017-11-11 03:00:00,1.28,-3.20,124.21,75.93,359.42,7.41,352.50,6.39,4.86,0.64,91.09,6.97,-0.12,17.57,0.00,1.76,4.37,-38.40,0.58
2017-11-11 06:00:00,1.25,-3.20,59.87,74.33,0.90,7.77,278.90,6.36,4.92,0.73,97.45,19.92,-0.12,16.78,0.01,1.77,4.33,-38.40,0.46
2017-11-11 09:00:00,1.05,-3.20,11.17,73.57,359.14,7.91,7.50,18.07,4.91,0.68,103.73,20.52,-0.11,16.03,0.02,1.70,4.01,-38.40,0.33
2017-11-11 12:00:00,1.05,-3.20,26.23,74.19,359.54,7.97,7.50,17.89,4.85,0.71,110.76,20.35,-0.11,16.08,0.03,1.67,3.98,-38.40,0.40
2017-11-11 15:00:00,0.91,-3.20,1.42,72.14,84.30,8.19,7.50,17.76,4.93,1.04,107.14,16.49,-0.10,6.03,0.02,1.65,3.71,-38.40,0.79
2017-11-11 18:00:00,0.82,-3.20,2.05,67.64,86.98,8.47,7.50,17.55,4.94,1.01,105.54,16.25,-0.10,5.90,0.02,1.58,3.55,-38.40,0.81
2017-11-11 21:00:00,0.94,-3.20,96.24,65.09,2.68,8.38,7.50,17.12,4.74,0.79,100.06,7.47,-0.10,15.72,0.01,1.50,3.78,-38.40,0.56
2017-11-12 00:00:00,1.07,-3.20,95.33,66.11,3.67,8.18,7.50,17.01,4.70,0.81,97.31,7.75,-0.11,15.63,0.01,1.55,3.97,-38.40,0.49
2017-11-12 03:00:00,1.17,-3.20,76.58,69.70,4.80,8.01,7.50,17.03,4.80,0.83,100.06,7.38,-0.11,15.48,0.01,1.65,4.17,-38.40,0.43
2017-11-12 06:00:00,0.98,-3.20,5.19,70.97,78.40,8.06,7.50,16.97,4.92,0.98,105.70,15.08,-0.11,5.99,0.02,1.67,3.86,-38.40,0.85
2017-11-12 09:00:00,0.86,-3.20,5.01,70.95,86.26,8.11,7.50,16.62,4.98,1.08,104.68,14.26,-0.10,6.06,0.02,1.65,3.63,-38.40,0.85
2017-11-12 12:00:00,0.85,-3.20,5.86,71.07,85.31,7.88,7.50,15.95,4.82,0.99,104.37,13.24,-0.10,6.02,0.02,1.55,3.60,-38.40,0.82
2017-11-12 15:00:00,0.86,-3.20,6.08,69.85,84.24,7.93,7.50,16.03,4.84,0.98,102.05,13.21,-0.10,6.12,0.01,1.56,3.60,-38.40,0.83
2017-11-12 18:00:00,0.79,-3.20,6.33,68.31,85.63,7.92,7.50,15.78,4.87,1.02,96.64,13.05,-0.10,6.10,0.01,1.54,3.47,-38.40,0.82
2017-11-12 21:00:00,0.73,-3.20,6.93,66.67,87.13,7.88,7.50,15.49,4.85,1.04,91.99,12.80,-0.09,5.94,0.00,1.50,3.33,-38.40,0.80
2017-11-13 00:00:00,0.84,-3.20,7.99,65.22,91.46,7.76,7.50,15.37,4.78,0.92,84.63,12.59,-0.10,6.42,-0.01,1.50,3.57,-38.40,0.79
2017-11-13 03:00:00,0.97,-3.20,8.90,64.70,95.83,7.57,7.50,15.30,4.74,0.85,81.06,12.65,-0.10,6.65,-0.02,1.55,3.78,-38.40,0.80
2017-11-13 06:00:00,0.90,-3.20,10.25,64.75,83.74,7.56,7.50,15.03,4.83,0.92,86.76,12.53,-0.10,5.79,-0.01,1.59,3.67,-38.40,0.82
2017-11-13 09:00:00,0.91,-3.20,11.69,65.16,90.03,7.50,22.50,14.57,4.82,0.91,86.23,12.29,-0.10,6.75,-0.01,1.59,3.69,-38.40,0.82
2017-11-13 12:00:00,0.75,-3.20,12.96,64.93,80.81,7.52,22.50,14.17,4.84,1.07,92.14,12.04,-0.10,5.85,-0.01,1.55,3.38,-38.40,0.82
2017-11-13 15:00:00,0.62,-3.20,13.69,64.38,83.44,7.75,22.50,13.97,4.94,1.12,95.01,12.00,-0.09,5.70,-0.01,1.53,3.10,-38.40,0.84
2017-11-13 18:00:00,0.53,-3.20,14.53,63.52,84.75,7.92,22.50,13.76,5.02,1.11,96.01,11.86,-0.08,5.70,0.00,1.49,2.89,-38.40,0.84
2017-11-13 21:00:00,0.68,-3.20,15.55,63.45,86.60,7.91,22.50,13.67,4.95,1.03,86.64,11.76,-0.09,6.06,-0.01,1.50,3.22,-38.40,0.85
2017-11-14 00:00:00,0.52,-3.20,16.17,61.90,86.16,7.73,22.50,12.91,4.87,1.00,86.14,11.16,-0.08,5.64,-0.01,1.39,2.84,-38.40,0.81
2017-11-14 03:00:00,0.64,-3.20,16.86,61.47,87.38,7.79,22.50,12.79,4.88,0.97,81.33,11.16,-0.09,5.97,-0.02,1.43,3.14,-38.40,0.84
2017-11-14 06:00:00,0.77,-3.20,16.93,61.39,94.66,7.72,22.50,12.64,4.85,0.87,81.46,11.19,-0.09,6.69,-0.02,1.48,3.40,-38.40,0.86
