Datetime,Lat,Lon,Battery,bHead,Wspd,Wdir,Gust,Atmp,Pres,Dewp,Humi,Wtmp,Cvel1,Cdir1,Cvel2,Cdir2,Cvel3,Cdir3,Wvht,Wmax,Dpd,Mwd,Spread
2017-06-04 00:00:00,-3.21,-38.43,12.62,167.00,8.97,91.89,10.66,24.34,1013.86,24.34,78.44,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0.98,1.66,6.98,73.00,37.01
2017-06-04 03:00:00,-3.21,-38.43,12.59,176.11,9.84,102.11,11.87,24.44,1012.43,24.44,79.23,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.17,1.83,4.84,76.56,35.21
2017-06-04 06:00:00,-3.21,-38.43,12.56,188.78,10.32,116.22,12.64,24.28,1011.89,24.28,79.46,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.35,2.17,5.04,81.56,34.01
2017-06-04 09:00:00,-3.21,-38.43,13.25,198.56,10.80,132.11,12.88,23.90,1012.93,23.90,77.34,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.47,2.31,5.43,92.00,38.31
2017-06-04 12:00:00,-3.21,-38.43,13.56,197.22,10.70,137.00,12.68,23.32,1013.41,23.32,74.11,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.51,2.34,5.36,98.33,38.21
2017-06-04 15:00:00,-3.21,-38.43,13.58,194.00,10.58,130.78,12.21,23.02,1011.43,23.02,72.82,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.53,2.64,5.49,96.44,35.63
2017-06-04 18:00:00,-3.21,-38.43,13.42,186.44,10.26,112.44,12.03,23.47,1010.75,23.47,73.83,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.38,2.46,5.48,88.78,34.50
2017-06-04 21:00:00,-3.21,-38.43,12.74,180.00,11.04,106.11,12.60,23.73,1012.10,23.73,75.10,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.40,2.45,5.67,88.22,32.87
2017-06-05 00:00:00,-3.21,-38.43,12.62,178.11,12.71,108.33,14.98,23.86,1013.02,23.86,77.87,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.74,3.20,5.90,92.67,32.98
2017-06-05 03:00:00,-3.21,-38.43,12.58,184.78,11.72,116.67,13.94,22.99,1011.53,22.99,74.08,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.04,3.45,6.63,92.33,32.32
2017-06-05 06:00:00,-3.21,-38.43,12.52,195.44,11.63,127.33,13.67,23.13,1011.15,23.13,74.56,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.75,2.86,6.46,92.22,35.74
2017-06-05 09:00:00,-3.21,-38.43,12.99,200.22,11.59,133.67,13.81,23.06,1012.61,23.06,75.18,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.94,3.13,6.28,98.11,35.63
2017-06-05 12:00:00,-3.21,-38.43,13.56,200.00,11.04,136.78,13.29,22.70,1013.07,22.70,73.58,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.03,3.18,6.26,100.78,34.96
2017-06-05 15:00:00,-3.21,-38.43,13.59,200.11,11.12,133.22,13.46,22.78,1011.14,22.78,72.23,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.92,3.11,6.04,94.67,35.67
2017-06-05 18:00:00,-3.21,-38.43,13.50,194.22,10.70,119.67,12.88,22.57,1010.14,22.57,70.66,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.78,2.72,9.34,84.44,34.84
2017-06-05 21:00:00,-3.21,-38.43,12.78,183.78,10.12,107.89,11.84,22.77,1011.15,22.77,71.36,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.61,2.49,11.59,81.11,34.53
2017-06-06 00:00:00,-3.21,-38.43,12.62,182.56,10.94,111.00,12.72,23.03,1011.96,23.03,72.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.61,2.71,9.17,80.78,33.68
2017-06-06 03:00:00,-3.21,-38.43,12.59,191.78,11.67,124.44,14.00,23.03,1010.52,23.03,73.87,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.67,2.89,7.06,82.78,34.82
2017-06-06 06:00:00,-3.21,-38.43,12.56,204.44,11.82,135.78,14.12,22.64,1009.99,22.64,73.18,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.72,2.91,6.60,88.78,37.81
2017-06-06 09:00:00,-3.21,-38.43,13.24,206.11,11.74,137.78,14.48,22.76,1011.50,22.76,72.91,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.92,3.03,5.39,96.56,37.90
2017-06-06 12:00:00,-3.21,-38.43,13.55,209.78,10.69,145.67,12.63,23.23,1011.97,23.23,76.77,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.85,2.94,5.88,102.22,36.60
2017-06-06 15:00:00,-3.21,-38.43,13.58,204.78,10.02,140.11,11.74,23.16,1010.23,23.16,75.43,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.73,2.59,6.60,93.56,36.06
2017-06-06 18:00:00,-3.21,-38.43,13.50,191.44,9.74,120.22,11.36,22.96,1009.43,22.96,73.14,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.48,2.48,9.79,84.56,36.89
2017-06-06 21:00:00,-3.21,-38.43,12.78,181.33,9.97,107.67,11.78,23.50,1010.51,23.50,74.91,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.45,2.35,8.42,79.44,34.12
2017-06-07 00:00:00,-3.21,-38.43,12.63,178.00,11.30,106.22,13.46,23.11,1011.37,23.11,72.20,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.73,2.92,7.43,80.44,31.84
2017-06-07 03:00:00,-3.21,-38.43,12.58,185.11,10.47,115.56,12.57,22.68,1010.47,22.68,70.58,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.90,3.19,5.97,84.33,31.84
2017-06-07 06:00:00,-3.21,-38.43,12.54,198.78,10.16,129.67,12.18,23.20,1009.73,23.20,74.38,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.80,2.86,6.30,87.67,34.56
2017-06-07 09:00:00,-3.21,-38.43,13.00,217.44,10.60,149.11,12.83,23.27,1010.50,23.27,76.53,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.81,2.82,5.97,95.00,36.37
2017-06-07 12:00:00,-3.21,-38.43,13.53,221.67,10.30,157.44,12.47,22.43,1010.82,22.43,74.29,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.81,2.85,5.91,102.89,36.54
2017-06-07 15:00:00,-3.21,-38.43,13.59,203.00,11.43,138.67,13.72,22.10,1008.96,22.10,69.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.81,2.92,5.84,101.33,34.91
2017-06-07 18:00:00,-3.21,-38.43,13.49,192.78,10.67,121.56,12.69,23.16,1008.04,23.16,72.42,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.73,2.80,6.09,92.11,33.94
2017-06-07 21:00:00,-3.21,-38.43,12.77,183.22,11.84,108.67,14.22,23.74,1009.35,23.74,75.26,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.97,3.11,6.47,83.00,28.52
2017-06-08 00:00:00,-3.21,-38.43,12.62,178.89,13.37,107.11,16.48,23.40,1010.28,23.40,73.30,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.40,3.92,6.22,86.56,27.03
2017-06-08 03:00:00,-3.21,-38.43,12.58,183.11,13.84,115.44,16.74,22.80,1009.31,22.80,71.84,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.52,4.23,6.66,93.00,28.61
2017-06-08 06:00:00,-3.21,-38.43,12.55,199.00,13.08,130.33,15.86,22.80,1008.89,22.80,73.86,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.34,3.78,6.82,94.78,33.26
2017-06-08 09:00:00,-3.21,-38.43,13.23,209.78,11.66,138.00,14.30,22.52,1010.79,22.52,72.34,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.17,3.41,6.80,93.67,34.54
2017-06-08 12:00:00,-3.21,-38.43,13.57,220.22,10.93,154.33,13.27,22.78,1011.60,22.78,75.01,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.05,3.41,5.77,100.33,35.31
2017-06-08 15:00:00,-3.21,-38.43,13.59,209.89,10.86,146.00,12.83,22.82,1010.11,22.82,74.28,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.91,3.27,5.82,100.44,33.71
2017-06-08 18:00:00,-3.21,-38.43,13.48,197.56,9.22,129.11,10.97,23.23,1008.95,23.23,74.04,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.70,2.70,5.56,90.89,34.69
2017-06-08 21:00:00,-3.21,-38.43,12.78,184.44,9.39,108.89,11.20,23.61,1009.88,23.61,74.42,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.55,2.55,7.31,80.22,33.37
2017-06-09 00:00:00,-3.21,-38.43,12.63,179.33,9.97,107.33,11.93,24.13,1011.09,24.13,75.82,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.66,2.73,7.92,77.89,31.83
2017-06-09 03:00:00,-3.21,-38.43,12.58,181.11,11.46,111.89,13.93,23.93,1010.15,23.93,75.79,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.03,3.85,6.63,81.44,29.62
2017-06-09 06:00:00,-3.21,-38.43,12.53,193.89,10.81,125.22,13.17,23.86,1009.90,23.86,76.64,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.06,3.30,6.12,86.00,31.90
2017-06-09 09:00:00,-3.21,-38.43,13.16,205.44,11.53,137.00,13.64,23.80,1011.42,23.80,77.02,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.03,3.20,6.13,89.11,34.58
2017-06-09 12:00:00,-3.21,-38.43,13.57,207.22,12.31,139.78,14.68,23.16,1012.80,23.16,73.06,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.16,3.29,5.94,96.11,34.67
2017-06-09 15:00:00,-3.21,-38.43,13.59,200.22,11.69,133.44,14.27,23.21,1011.24,23.21,72.93,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.13,3.35,6.43,96.56,33.67
2017-06-09 18:00:00,-3.21,-38.43,13.51,183.56,10.39,109.89,12.48,23.69,1010.48,23.69,75.12,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.02,3.48,7.26,84.67,31.96
2017-06-09 21:00:00,-3.21,-38.43,12.78,179.11,10.10,102.44,12.29,24.26,1011.64,24.26,78.31,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.79,2.98,8.01,78.33,31.94
2017-06-10 00:00:00,-3.21,-38.43,12.63,169.78,11.26,96.56,13.50,23.98,1012.64,23.98,76.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.80,2.76,8.33,76.89,31.73
2017-06-10 03:00:00,-3.21,-38.43,12.59,175.11,10.67,102.67,12.74,23.57,1012.01,23.57,75.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.94,3.15,6.04,78.56,31.19
2017-06-10 06:00:00,-3.21,-38.43,12.57,180.67,10.24,109.00,12.09,23.40,1011.50,23.40,75.61,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.92,3.39,6.93,79.78,32.62
2017-06-10 09:00:00,-3.21,-38.43,13.27,186.44,10.26,112.89,12.36,23.58,1012.94,23.58,75.64,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.86,2.97,6.86,77.78,34.33
2017-06-10 12:00:00,-3.21,-38.43,13.57,192.89,9.80,122.33,11.63,23.98,1014.29,23.98,77.34,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.85,2.71,6.29,84.67,35.16
2017-06-10 15:00:00,-3.21,-38.43,13.58,193.67,9.36,124.56,11.02,23.79,1012.89,23.79,76.83,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.74,2.71,6.50,84.56,36.18
2017-06-10 18:00:00,-3.21,-38.43,13.49,182.89,8.94,107.33,10.57,23.71,1011.75,23.71,77.11,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.51,2.37,8.00,76.00,36.63
2017-06-10 21:00:00,-3.21,-38.43,12.78,162.89,8.18,82.00,9.88,23.73,1012.30,23.73,77.93,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.43,2.30,8.06,69.44,36.60
2017-06-11 00:00:00,-3.21,-38.43,12.61,157.56,9.04,82.22,10.71,23.82,1013.31,23.82,77.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.37,2.19,8.39,64.67,35.58
2017-06-11 03:00:00,-3.21,-38.43,12.56,159.89,8.76,89.33,10.22,23.40,1012.68,23.40,75.46,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.42,2.28,7.40,65.44,34.89
2017-06-11 06:00:00,-3.21,-38.43,12.55,160.44,8.99,88.22,10.58,23.32,1012.03,23.32,75.31,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.37,2.16,7.48,63.00,34.29
2017-06-11 09:00:00,-3.21,-38.43,13.25,165.22,9.57,90.11,11.26,23.36,1012.97,23.36,74.46,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.35,2.03,6.46,62.33,34.99
2017-06-11 12:00:00,-3.21,-38.43,13.56,169.22,8.70,94.00,10.08,23.64,1013.60,23.64,75.07,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.37,2.15,7.01,68.67,36.96
2017-06-11 15:00:00,-3.21,-38.43,13.58,174.11,8.77,102.00,10.93,23.58,1012.55,23.58,75.76,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.55,2.55,6.16,74.56,35.44
2017-06-11 18:00:00,-3.21,-38.43,13.49,170.89,9.28,97.00,11.04,23.10,1011.91,23.10,72.51,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.57,2.47,7.28,73.67,34.86
2017-06-11 21:00:00,-3.21,-38.43,12.78,160.89,9.07,82.22,10.63,22.98,1012.91,22.98,72.84,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.44,2.30,7.10,70.78,36.83
2017-06-12 00:00:00,-3.21,-38.43,12.63,161.33,9.18,87.00,10.84,23.08,1014.25,23.08,73.50,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.38,2.40,5.14,67.00,35.28
2017-06-12 03:00:00,-3.21,-38.43,12.59,162.00,9.62,87.44,11.19,23.32,1013.71,23.32,74.96,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.56,2.59,5.37,73.33,33.71
2017-06-12 06:00:00,-3.21,-38.43,12.55,169.44,9.33,97.33,10.93,23.64,1013.26,23.64,77.21,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.56,2.55,5.81,77.56,33.16
2017-06-12 09:00:00,-3.21,-38.43,13.15,188.78,10.36,117.89,12.32,23.48,1014.04,23.48,76.82,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.64,2.58,5.81,86.78,35.92
2017-06-12 12:00:00,-3.21,-38.43,13.56,200.22,9.98,130.33,12.14,23.51,1014.62,23.51,76.26,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.77,2.81,5.59,96.11,37.77
2017-06-12 15:00:00,-3.21,-38.43,13.59,200.89,10.06,133.33,12.04,22.83,1012.97,22.83,73.20,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.83,2.90,5.92,100.56,34.98
2017-06-12 18:00:00,-3.21,-38.43,13.50,184.33,8.88,113.22,10.67,22.50,1011.35,22.50,71.79,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.58,2.70,5.79,91.11,33.70
2017-06-12 21:00:00,-3.21,-38.43,12.78,167.11,9.29,93.44,11.26,23.03,1011.75,23.03,74.26,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.27,2.19,5.58,82.22,35.67
2017-06-13 00:00:00,-3.21,-38.43,12.62,166.00,10.61,93.67,12.61,23.21,1012.80,23.21,74.58,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.35,2.23,5.02,76.44,32.61
2017-06-13 03:00:00,-3.21,-38.43,12.58,175.00,11.17,104.56,13.26,22.56,1012.42,22.56,71.64,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.68,2.91,5.68,82.33,29.27
2017-06-13 06:00:00,-3.21,-38.43,12.55,182.22,11.32,111.33,13.54,22.69,1011.68,22.69,72.69,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.01,3.22,6.52,89.22,27.93
2017-06-13 09:00:00,-3.21,-38.43,13.28,190.89,10.92,120.11,13.17,23.10,1012.55,23.10,73.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.86,3.16,6.70,90.11,30.91
2017-06-13 12:00:00,-3.21,-38.43,13.58,203.67,10.48,135.67,12.39,23.41,1013.29,23.41,75.57,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.70,2.89,6.23,94.67,35.97
2017-06-13 15:00:00,-3.21,-38.43,13.59,210.56,8.82,135.44,10.39,23.03,1012.16,23.03,74.86,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.62,2.59,6.08,97.67,35.32
2017-06-13 18:00:00,-3.21,-38.43,13.49,189.22,7.94,109.00,9.16,23.09,1010.98,23.09,74.62,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.39,2.18,5.57,90.89,33.36
2017-06-13 21:00:00,-3.21,-38.43,12.78,173.78,10.04,98.78,11.80,24.09,1011.14,24.09,79.52,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.32,1.99,4.90,81.00,32.32
2017-06-14 00:00:00,-3.21,-38.43,12.62,179.22,11.18,103.00,13.59,23.96,1011.96,23.96,77.46,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.58,2.80,5.20,81.78,30.02
2017-06-14 03:00:00,-3.21,-38.43,12.58,189.00,11.92,117.22,14.28,23.31,1011.63,23.31,74.50,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.00,3.38,6.00,89.00,28.32
2017-06-14 06:00:00,-3.21,-38.43,12.54,194.67,11.59,125.67,13.90,23.21,1011.67,23.21,75.28,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.20,3.52,6.70,96.33,27.82
2017-06-14 09:00:00,-3.21,-38.43,13.23,201.89,12.07,135.33,14.39,22.81,1012.93,22.81,73.42,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.94,3.17,6.17,98.56,31.42
2017-06-14 12:00:00,-3.21,-38.43,13.57,208.67,12.66,143.00,15.44,22.12,1013.61,22.12,70.48,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.04,3.20,5.99,108.11,35.96
2017-06-14 15:00:00,-3.21,-38.43,13.58,206.56,11.30,136.00,13.76,21.22,1012.42,21.22,65.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,2.13,3.37,6.08,105.44,33.36
2017-06-14 18:00:00,-3.21,-38.43,13.50,189.56,8.74,112.33,10.33,21.84,1011.66,21.84,67.64,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.91,3.05,6.19,92.89,29.30
2017-06-14 21:00:00,-3.21,-38.43,12.79,173.33,9.72,98.56,11.30,22.78,1012.38,22.78,73.41,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.51,2.50,6.46,84.22,31.69
2017-06-15 00:00:00,-3.21,-38.43,12.62,173.78,10.76,99.89,12.76,23.14,1013.28,23.14,74.89,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.50,2.38,5.06,78.33,33.58
2017-06-15 03:00:00,-3.21,-38.43,12.58,187.67,11.29,114.22,13.32,23.01,1012.90,23.01,74.21,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.73,2.89,4.96,79.78,32.46
2017-06-15 06:00:00,-3.21,-38.43,12.55,199.44,11.01,130.44,13.10,21.60,1012.57,21.60,69.34,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.94,3.27,6.39,86.89,32.58
2017-06-15 09:00:00,-3.21,-38.43,13.21,212.78,10.49,147.22,12.79,21.58,1013.46,21.58,70.03,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.67,2.54,13.28,90.22,36.38
2017-06-15 12:00:00,-3.21,-38.43,13.59,217.56,9.49,149.89,11.37,21.40,1014.02,21.40,70.68,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.63,2.37,14.30,86.22,36.68
2017-06-15 15:00:00,-3.21,-38.43,13.60,208.00,8.61,136.11,10.53,21.02,1012.98,21.02,68.08,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.61,2.54,14.30,76.44,33.04
2017-06-15 18:00:00,-3.21,-38.43,13.50,192.78,7.62,116.22,9.00,21.13,1012.14,21.13,67.38,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.49,2.45,14.19,68.00,32.51
2017-06-15 21:00:00,-3.21,-38.43,12.79,155.56,7.74,78.11,9.16,22.24,1012.85,22.24,72.79,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.35,2.18,13.74,61.56,31.82
2017-06-16 00:00:00,-3.21,-38.43,12.63,154.89,7.73,78.78,9.04,23.07,1013.89,23.07,76.32,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.28,2.06,13.30,57.56,32.61
2017-06-16 03:00:00,-3.21,-38.43,12.59,177.22,6.23,107.11,7.38,23.09,1013.63,23.09,76.57,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.26,2.08,13.21,53.56,32.13
2017-06-16 06:00:00,-3.21,-38.43,12.53,179.22,6.89,110.00,8.09,23.02,1013.03,23.02,77.41,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.20,2.00,12.62,54.00,33.78
2017-06-16 09:00:00,-3.21,-38.43,13.02,226.44,9.69,162.56,11.37,22.74,1013.74,22.74,80.68,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.34,2.13,12.14,82.22,37.86
2017-06-16 12:00:00,-3.21,-38.43,13.56,230.78,8.82,165.22,10.40,22.76,1013.99,22.76,80.53,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.38,2.26,9.98,97.67,38.48
2017-06-16 15:00:00,-3.21,-38.43,13.57,221.44,8.21,151.00,9.91,22.66,1012.64,22.66,76.79,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.21,2.03,10.51,85.89,37.87
2017-06-16 18:00:00,-3.21,-38.43,13.49,194.44,7.49,123.78,8.94,22.41,1012.29,22.41,73.76,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.12,1.77,11.80,78.11,36.42
2017-06-16 21:00:00,-3.21,-38.43,12.77,170.33,6.50,101.33,7.57,22.33,1012.65,22.33,73.61,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.05,1.70,11.43,68.78,33.61
2017-06-17 00:00:00,-3.21,-38.43,12.63,151.00,6.28,77.44,7.32,22.68,1012.61,22.68,74.78,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.01,1.72,11.73,61.44,34.63
2017-06-17 03:00:00,-3.21,-38.43,12.59,171.22,7.40,101.67,8.67,23.22,1011.73,23.22,77.07,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.01,1.69,12.19,58.11,36.57
2017-06-17 06:00:00,-3.21,-38.43,12.57,190.22,9.64,123.00,11.57,22.83,1011.08,22.83,74.40,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.18,1.94,10.33,76.00,35.84
2017-06-17 09:00:00,-3.21,-38.43,13.29,197.67,10.59,131.78,12.59,22.33,1012.14,22.33,71.76,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.58,2.55,5.78,100.11,34.00
2017-06-17 12:00:00,-3.21,-38.43,13.59,210.89,9.90,145.33,12.11,22.29,1012.39,22.29,71.91,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.72,2.88,5.53,102.89,34.04
2017-06-17 15:00:00,-3.21,-38.43,13.59,207.33,9.23,136.44,11.00,21.94,1010.95,21.94,70.99,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.49,2.39,5.59,92.89,33.68
2017-06-17 18:00:00,-3.21,-38.43,13.50,178.56,7.88,106.33,9.04,22.14,1010.29,22.14,70.79,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.28,2.13,5.72,89.56,31.92
2017-06-17 21:00:00,-3.21,-38.43,12.79,162.89,8.09,92.67,9.63,23.06,1011.09,23.06,74.86,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.26,2.03,6.00,85.56,29.70
2017-06-18 00:00:00,-3.21,-38.43,12.62,165.00,8.09,93.44,9.66,23.43,1011.90,23.43,76.04,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,1.20,1.83,8.28,78.89,31.21
